"해당 자료는 2022년 01월 03일 추출한 자료입니다. K-apt 시스템은 실시간으로 수정, 변경이 가능한 시스템으로 기존 데이터가 수정 될 수 있으며, 엑셀자료는 단순 참조자료로 활용하여 주시기 바랍니다. 현 시점 정확한 자료는 제공되고 있는 OPENAPI를 참조하여 주시기 바랍니다.",,,,,,,,,,,,,,,,,
시도,시군구,읍면,동리,단지코드,단지명,연면적,건축물대장연면적,관리비부과면적,주거전용면적,동수,세대수,전용면적(40이하),전용면적(40초과60이하),전용면적(60초과85이하),전용면적(85초과105이하),전용면적(105초과125이하),전용면적(125초과)
경기도,성남분당구,,삼평동,A46340007,봇들마을5단지,"64,383","50,597","63,986","35,638",9,775,246,529,0,0,0,0
강원도,정선군,정선읍,봉양리,A23380101,봉양주공아파트,"18,642","18,049","18,642","13,071",3,256,0,256,0,0,0,0
강원도,속초시,,교동,A21780104,서울대명1차아파트,"19,554","19,533","19,554","14,928",1,181,0,0,181,0,0,0
서울특별시,강서구,,염창동,A15704009,염창벽산늘푸른,"23,813","17,654","18,959","14,781",2,206,0,105,101,0,0,0
경기도,여주시,,오학동,A46980119,여주성일우리미,"50,831","35,183","34,056","27,960",5,200,0,0,0,0,0,200
경기도,고양일산서구,,대화동,A41170702,대화장성4단지대명2차,"28,607","21,824","19,843","19,843",3,162,0,0,0,42,0,120
경기도,과천시,,중앙동,A42780602,과천래미안에코팰리스,"101,784","102,355","72,292","55,788",12,659,0,172,383,0,26,78
인천광역시,계양구,,효성동,A40771809,효성 5차 뉴서울,"68,473","48,277","68,473","48,277",6,648,0,260,388,0,0,0
인천광역시,부평구,,산곡동,A40378104,부평 경남1차 아파트,"100,272","69,135","87,372","69,135",7,810,0,120,570,0,120,0
대구광역시,남구,,이천동,A70577305,보성상아맨션,"73,419","71,086","70,566","54,854",5,510,0,0,264,0,81,165
경기도,김포시,,감정동,A41570101,신안실크밸리3차,"219,970","140,002","137,006","102,973",15,"1,074",0,0,776,0,242,56
충청북도,옥천군,옥천읍,마암리,A37380804,마암현대아파트,"28,378","28,096","28,046","21,948",2,275,0,0,275,0,0,0
대구광역시,달성군,화원읍,성산리,A71175810,화원대백맨션,"27,427","23,712","25,871","19,881",4,270,0,120,150,0,0,0
울산광역시,울주군,삼남읍,교동리,A68981207,교동주공아파트,"41,033","27,771","40,845","27,771",7,693,435,258,0,0,0,0
광주광역시,북구,,연제동,A50078001,연제1차대주피오레,"68,668","57,764","57,916","43,350",7,510,0,0,510,0,0,0
충청남도,천안동남구,,신부동,A33094309,신부동 대림한들아파트,"89,009","73,219","72,944","59,758",8,599,0,0,0,599,0,0
서울특별시,강서구,,방화동,A15722204,방화대림E편한세상,"36,424","23,150","29,147","23,150",4,279,0,13,208,28,30,0
전라남도,영암군,삼호읍,용앙리,A52670304,용앙휴먼시아,"37,648","34,671","37,474","22,940",6,554,296,258,0,0,0,0
경상남도,창원의창구,,명서동,A64176301,창원두산위브아파트,"347,088","248,163","235,051","196,088",30,"1,522",0,0,294,288,57,883
대전광역시,유성구,,반석동,A30515003,반석마을8단지,"55,013","47,701","35,047","35,047",8,642,0,642,0,0,0,0
전라남도,순천시,,조례동,A54032004,조례명지장미아파트,"23,418","17,572","23,418","15,563",5,322,0,322,0,0,0,0
광주광역시,북구,,운암동,A50017015,현대아파트,"53,734","46,392","50,777","40,464",3,480,0,0,480,0,0,0
부산광역시,강서구,,명지동,A61820001,명지롯데캐슬,"190,078","146,291","144,634","114,808",16,"1,122",0,0,556,266,0,300
대구광역시,중구,,남산동,A70044004,남산그린타운,"110,080","80,042","80,358","61,999",8,804,0,155,569,0,80,0
경기도,남양주시,,호평동,A47278513,호평대주파크빌,"95,654","82,080","82,081","61,392",10,673,0,0,597,0,0,76
경기도,고양일산서구,,주엽동,A41183805,문촌마을2단지라이프,"64,140","49,408","53,889","44,764",7,348,0,0,0,72,0,276
경기도,남양주시,오남읍,양지리,A47274920,양지e편한세상2단지아파트,"77,388","58,491","56,848","42,917",9,470,0,44,226,0,200,0
서울특별시,강남구,,대치동,A13528007,래미안대치하이스턴,"69,009","54,127","50,475","39,078",5,354,0,0,0,0,354,0
경기도,수원영통구,,영통동,A44347020,영통황골주공2단지,"115,784","94,365","96,243","70,561",14,"1,190",0,"1,190",0,0,0,0
서울특별시,양천구,,목동,A15805503,목동4단지,"133,219","103,837","133,219","103,837",16,"1,382",0,594,240,328,124,96
경기도,수원영통구,,하동,A44328006,광교마을40단지,"295,679","210,045","295,155","155,589",16,"1,702",0,0,"1,132",228,304,38
대구광역시,수성구,,신매동,A70617009,시지효성백년가약2단지,"43,821","63,276","43,821","33,354",4,293,0,0,81,34,144,34
경상남도,함안군,가야읍,말산리,A63780502,해동아파트,"17,612","16,567","16,563","14,615",1,174,0,0,174,0,0,0
부산광역시,사하구,,장림동,A60477013,장림극동정림아파트,"55,892","48,790","50,892","37,043",1,472,0,175,247,0,50,0
경기도,이천시,,창전동,A46773103,창전현대1차,"17,276","12,311","16,727","12,311",2,210,0,122,88,0,0,0
부산광역시,금정구,,구서동,A60980002,구서태평양아파트,"21,211","15,228","20,852","15,228",1,200,0,0,200,0,0,0
경상남도,거제시,,장평동,A65691811,장평3차주공아파트,"31,285","31,120","20,189","20,189",5,405,0,405,0,0,0,0
인천광역시,부평구,,갈산동,A40370302,갈산1동 태화 아파트,"38,943","34,228","34,645","26,569",5,410,0,330,80,0,0,0
울산광역시,남구,,달동,A68080507,달동현대1차,"47,031","42,038","37,446","37,446",4,450,0,0,450,0,0,0
인천광역시,미추홀구,,학익동,A40277905,학익신동아5차아파트,"71,876","57,656","57,656","57,656",8,594,0,72,252,0,120,150
경기도,시흥시,,능곡동,A42924003,능곡신안인스빌,"67,975","67,285","43,297","33,480",9,394,0,0,394,0,0,0
충청남도,천안동남구,,구성동,A33006001,구성 현대I-PARK 아파트,"25,542","20,638","20,118","15,821",1,184,0,0,178,0,0,6
대구광역시,수성구,,시지동,A70677908,청구전원타운,"75,133","75,133","59,144","59,144",6,678,0,12,504,0,92,70
서울특별시,성북구,,돈암동,A13606107,돈암삼성,"174,732","140,521","139,343","112,477",7,"1,278",0,298,585,0,395,0
전라북도,남원시,,금동,A59098001,남원금동2휴먼시아,"70,543","60,299","70,144","41,310",9,996,516,480,0,0,0,0
서울특별시,중구,,황학동,A10086801,황학아크로타워,"55,193","40,081","28,032","28,080",3,263,0,0,106,0,94,63
경기도,양평군,양평읍,양근리,A47680110,현대성우오스타코아루,"52,120","52,123","36,089","27,959",1,197,0,0,0,0,27,170
경상남도,사천시,사천읍,구암리,A66480108,신원아르시스,"18,573","18,573","16,926","13,534",2,160,0,0,160,0,0,0
대구광역시,달서구,,상인동,A70437010,보성산호타운,"25,629","24,725","24,645","20,242",7,320,0,110,210,0,0,0
서울특별시,관악구,,봉천동,A15105002,봉천인헌,"17,200","11,999","17,200","10,038",3,216,117,99,0,0,0,0
서울특별시,구로구,,개봉동,A15209002,개봉한마을,"216,427","170,123","216,427","170,123",26,"1,983",0,828,690,0,275,190
대전광역시,동구,,용전동,A30071001,"큰솔1,2차아파트","24,885","19,895","19,456","12,838",2,382,382,0,0,0,0,0
대구광역시,달서구,,도원동,A70479103,가람마을2단지,"79,083","70,138","74,908","55,191",11,920,0,920,0,0,0,0
경기도,남양주시,진건읍,용정리,A47271710,진건세아아파트,"45,454","39,371","41,754","31,306",2,440,0,224,216,0,0,0
경기도,남양주시,와부읍,덕소리,A47273106,덕소강변현대홈타운,"91,542","65,403","70,850","56,559",6,387,0,0,40,0,0,347
경기도,남양주시,오남읍,오남리,A47289302,오남신동아파밀리에,"29,773","22,155","22,154","18,184",4,214,0,0,214,0,0,0
경기도,시흥시,,대야동,A42981308,대야늘푸른벽산,"49,874","38,731","38,533","31,230",5,324,0,0,160,128,0,36
경기도,화성시,,병점동,A44576616,안화동마을주공7단지,"60,858","54,327","60,595","41,263",9,742,0,742,0,0,0,0
대구광역시,북구,,침산동,A70205001,침산삼정그린코아,"48,020","42,509","32,417","25,683",2,305,0,0,305,0,0,0
경상북도,칠곡군,석적읍,남율리,A71883101,칠곡남광하우스토리,"44,477","44,477","37,283","27,433",3,302,0,0,250,0,52,0
충청남도,천안서북구,,백석동,A33178711,천안백석계룡리슈빌,"158,533","124,804","124,772","97,633",14,901,0,0,356,219,0,326
경상북도,포항북구,,양덕동,A79170602,양덕2차e편한세상,"108,031","80,136","78,479","59,546",8,581,0,0,381,0,0,200
경상남도,창원진해구,,여좌동,A64580601,대광아파트,"19,670","14,344","15,617","12,589",3,174,0,70,104,0,0,0
서울특별시,은평구,,구산동,A12205003,갈현1단지e-편한세상,"37,171","35,995","35,956","28,145",3,327,0,33,260,0,34,0
충청남도,아산시,,권곡동,A33671203,아산서해그랑블1차아파트,"75,261","54,473","54,473","40,859",7,506,0,0,506,0,0,0
인천광역시,부평구,,부개동,A40372401,부개 성일 아파트,"29,701","21,739","29,522","21,739",3,415,0,415,0,0,0,0
서울특별시,서초구,,방배동,A13785004,방배삼익,"57,441","45,313","57,441","45,313",4,408,0,0,0,264,0,144
울산광역시,중구,,성안동,A68130003,성안금호타운,"44,656","36,201","38,608","30,819",6,426,0,130,296,0,0,0
전라남도,여수시,,여서동,A55077501,현대건설아파트,"122,105","106,903","113,339","90,964",13,"1,102",0,90,922,0,0,90
전라북도,정읍시,,상동,A58075602,신성정읍미소지움아파트,"36,806","30,304","29,531","23,120",3,271,0,35,208,0,26,2
경기도,성남분당구,,야탑동,A46393018,야탑탑마을주공8단지,"37,508","37,700","37,508","26,543",9,701,434,267,0,0,0,0
전라남도,광양시,,중동,A54570111,대광로제비앙2차,"59,653","41,048","30,138","30,314",2,392,0,0,392,0,0,0
부산광역시,금정구,,청룡동,A60976903,청룡협성엠파이어,"51,137","32,359","31,672","24,490",3,299,0,0,299,0,0,0
대전광역시,대덕구,,신일동,A30623001,신일한라아파트,"12,699","9,906","10,907","7,479",2,150,0,150,0,0,0,0
대전광역시,중구,,중촌동,A30176708,대전중촌2,"51,304","42,494","50,355","30,825",5,"1,060",880,180,0,0,0,0
경기도,군포시,,산본동,A43572706,대림솔거,"153,832","142,593","153,832","124,325",16,"1,158",0,0,0,792,0,366
경기도,고양일산동구,,마두동,A41081103,마두강촌마을2단지한신,"120,331","93,521","101,278","82,981",15,608,0,0,0,190,0,418
강원도,속초시,,조양동,A21781302,조양산수빌,"20,841","20,685","18,644","13,496",1,225,0,225,0,0,0,0
인천광역시,미추홀구,,용현동,A40273904,용현 윤성 아파트,"37,531","36,385","37,531","26,124",2,368,0,180,80,108,0,0
경기도,의정부시,,호원동,A48002019,호원우남1차,"48,495","42,815","41,517","32,262",4,411,0,44,367,0,0,0
울산광역시,동구,,전하동,A68281308,대경넥스빌,"100,572","83,301","83,267","66,427",6,794,0,83,616,0,95,0
인천광역시,계양구,,작전동,A40777114,작전동보아파트,"131,654","114,749","115,701","91,425",6,"1,187",0,475,632,0,80,0
경기도,광주시,,회덕동,A46412002,회덕대주파크빌,"24,915","24,467","24,468","18,506",4,296,0,248,48,0,0,0
경기도,성남분당구,,정자동,A46378626,정자상록마을우성,"248,018","202,133","215,861","176,372",27,"1,762",0,218,646,192,0,706
부산광역시,기장군,철마면,고촌리,A61987101,고촌휴먼시아,"82,981","71,217","82,456","47,445",12,"1,084",458,626,0,0,0,0
서울특별시,강북구,,번동,A14206310,번동주공2단지,"89,503","57,787","84,456","57,787",11,"1,766","1,226",540,0,0,0,0
부산광역시,해운대구,,우동,A61282215,"대우마리나1,2차아파트","174,503","128,682","174,503","128,682",21,"1,164",0,0,714,0,8,442
경기도,용인기흥구,,보라동,A44658307,보라마을현대모닝사이드2차,"144,850","112,230","89,860","89,864",12,771,0,0,262,0,253,256
인천광역시,서구,,청라동,A40470312,청라웰카운티 2차아파트,"101,843","70,275","70,274","54,342",6,464,0,0,0,150,231,83
대구광역시,수성구,,시지동,A70622002,제림은세계아파트,"33,839","28,772","31,089","23,351",1,299,0,120,160,0,0,19
충청남도,천안서북구,성환읍,매주리,A33072501,성환e편한세상,"93,904","68,819","67,984","51,497",6,571,0,0,430,108,0,33
경기도,성남분당구,,분당동,A46374703,분당샛별마을동성,"72,940","55,665","59,998","49,115",9,582,0,120,360,22,0,80
서울특별시,송파구,,거여동,A13811001,거여6단지,"47,208","35,818","46,092","25,582",5,660,660,0,0,0,0,0
경기도,의왕시,,오전동,A43782209,삼호백조,"28,166","24,830","27,403","20,294",2,269,0,0,269,0,0,0
부산광역시,북구,,구포동,A61680903,태경해피타운,"23,018","22,976","23,018","17,931",1,211,0,0,211,0,0,0
경기도,구리시,,수택동,A47103001,하이스트빌아파트,"25,495","21,339","21,339","10,070",1,175,2,95,78,0,0,0
경상남도,함양군,함양읍,교산리,A67680101,한마음아파트,"17,120","14,246","16,428","11,271",2,188,0,188,0,0,0,0
대구광역시,서구,,내당동,A70306005,황제맨션,"63,322","48,662","62,389","48,662",5,478,0,0,270,0,118,90
충청남도,천안서북구,,쌍용동,A33175907,현대아이파크홈타운2단지,"40,792","33,683","33,683","25,331",4,299,0,0,299,0,0,0
경기도,남양주시,진접읍,내각리,A47289703,진접한신,"48,568","40,051","40,050","34,208",5,395,0,132,150,0,113,0
경기도,안양동안구,,관양동,A43181406,공작부영2차,"116,181","111,498","111,225","81,220",14,"1,710",735,975,0,0,0,0
경기도,평택시,,독곡동,A45971004,송탄삼익2차아파트,"40,615","33,992","34,572","26,853",6,364,0,0,364,0,0,0
강원도,춘천시,,석사동,A20093613,그랜드아파트,"68,174","45,485","59,266","45,485",7,565,0,0,565,0,0,0
충청남도,천안서북구,,쌍용동,A33175913,범양마더빌아파트,"213,771","15,830","11,837","11,837",3,150,0,52,85,0,13,0
대구광역시,달서구,,용산동,A70492612,용산청구블루빌,"86,264","64,722","54,926","54,927",6,584,0,172,172,0,120,120
대전광역시,유성구,,궁동,A30533501,다솔아파트,"20,788","19,950","20,218","16,169",4,172,0,0,116,16,24,16
경상북도,경주시,건천읍,건천리,A78090101,건천휴먼시아,"30,381","28,067","30,215","18,210",5,443,172,271,0,0,0,0
경기도,용인기흥구,,언남동,A44670301,스파팰리스리가,"89,599","67,908","64,959","51,694",8,533,0,0,383,0,0,150
서울특별시,서초구,,우면동,A13778205,서초네이처힐3단지,"176,525","121,069","176,525","90,866",17,"1,251",71,586,442,0,152,0
경상남도,밀양시,,가곡동,A62780101,우영타워,"12,211","11,451","11,914","8,946",1,164,0,164,0,0,0,0
전라북도,전주덕진구,,인후동1가,A56170806,안고을우성아파트,"30,457","28,823","28,837","21,007",2,305,0,137,168,0,0,0
경상북도,포항남구,,지곡동,A79075205,효자그린2차아파트,"246,506","244,224","246,506","198,467",39,"2,364",0,94,"2,270",0,0,0
경기도,군포시,,산본동,A43583802,산본삼성미도1차,"24,750","17,764","18,935","14,399",1,194,0,78,116,0,0,0
전라북도,익산시,,어양동,A57021010,익산2차부영,"81,944","81,944","64,138","47,850",7,"1,035",375,660,0,0,0,0
충청남도,천안동남구,,신방동,A33094011,신방동 한라동백2차아파트,"138,872","136,988","116,091","90,345",8,"1,139",0,284,765,0,0,90
경기도,시흥시,,포동,A42987104,포동태산,"97,707","87,764","88,722","68,717",4,954,0,352,602,0,0,0
경기도,성남분당구,,운중동,A46379109,성남판교산운마을7단지,"55,323","39,038","54,970","31,562",21,206,0,0,0,0,0,206
서울특별시,동대문구,,전농동,A13071301,전농동아임대,"11,177","9,812","11,113","7,042",1,220,220,0,0,0,0,0
경기도,용인기흥구,,동백동,A44674410,휴먼시아5단지,"62,296","53,722","53,241","41,386",6,488,0,0,488,0,0,0
충청북도,청주서원구,,산남동,A36116006,산남대원칸타빌1단지,"95,123","94,475","67,453","51,000",8,600,0,0,600,0,0,0
경기도,김포시,고촌읍,신곡리,A41581211,김포현대힐스테이트1단지,"222,927","222,338","159,794","122,210",27,"1,253",0,0,597,486,0,170
인천광역시,미추홀구,,학익동,A40277901,학익신동아6차 아파트,"28,352","23,396","28,352","23,396",3,254,0,0,194,0,0,60
강원도,춘천시,,퇴계동,A20017003,유승한내들아파트,"46,327","36,211","36,209","27,598",6,292,0,0,204,0,88,0
부산광역시,해운대구,,좌동,A61203014,경남아너스빌,"87,055","55,678","69,708","55,678",10,655,0,289,134,116,0,116
광주광역시,동구,,학동,A50119007,삼익세라믹,"60,698","55,647","60,678","50,476",5,480,0,0,300,0,0,180
경기도,안산상록구,,본오동,A42681504,안산월드1단지 ,"64,639","64,639","64,639","48,065",28,"1,070",420,590,60,0,0,0
전라북도,군산시,,나운동,A57375601,나운주공5단지,"118,945","114,452","116,564","85,285",12,"1,541",149,"1,392",0,0,0,0
부산광역시,해운대구,,우동,A61274114,해운대경동아파트,"128,516","85,525","107,827","85,525",8,892,0,315,321,0,112,144
서울특별시,마포구,,대흥동,A12172401,마포자이2차,"85,747","61,144","46,061","46,061",6,558,48,48,368,0,94,0
광주광역시,북구,,일곡동,A50016009,벽산아파트,"51,031","42,734","45,579","35,574",4,450,0,0,450,0,0,0
경기도,파주시,,동패동,A41383138,한울마을6단지,"104,016","76,489","103,737","56,962",9,700,0,0,700,0,0,0
대구광역시,수성구,,신매동,A70678114,시지동서타운,"57,761","46,210","40,457","40,457",3,360,0,0,120,0,112,128
경기도,부천시,,중동,A42074901,중동무지개마을동신,"69,079","47,260","59,452","47,260",8,580,0,72,508,0,0,0
부산광역시,부산진구,,범천동,A61476002,범천경남아파트,"109,449","78,031","84,191","64,897",7,950,0,700,200,0,50,0
대구광역시,북구,,복현동,A70282707,복현성화,"23,455","22,800","23,124","18,528",7,305,0,110,195,0,0,0
